word,importance_score,method,label
Oakland ,-6.33713134448044e-05,SHAP,disgust
Of ,-0.0011179643661307637,SHAP,disgust
Oh,0.004480005260847975,SHAP,disgust
Oh ,0.0027934438542918847,SHAP,disgust
Ok,-0.000895827878897156,SHAP,disgust
Ok ,-0.0002168526843888685,SHAP,disgust
Om,0.007209723936587882,SHAP,disgust
On ,1.8244654711452313e-05,SHAP,disgust
Once ,7.544619984400924e-05,SHAP,disgust
One ,0.00014160278265730342,SHAP,disgust
Only ,0.01937505984096788,SHAP,disgust
Or,-0.018084603361785412,SHAP,disgust
Or ,-0.009418259018548269,SHAP,disgust
Orlando,-0.0014142274849291425,SHAP,disgust
Oscar,0.0011769241536967456,SHAP,disgust
